"adm_0_name","adm_1_name","adm_2_name","full_name","ISO_A0","FAO_GAUL_code","RNE_iso_code","IBGE_code","calendar_start_date","calendar_end_date","Year","dengue_total","case_definition_standardised","S_res","T_res","UUID"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2016-06-12","2016-06-18",2016,2394,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2016-06-19","2016-06-25",2016,2192,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2016-06-26","2016-07-02",2016,1971,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2016-07-03","2016-07-09",2016,2040,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2016-07-17","2016-07-23",2016,1622,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2016-08-21","2016-08-27",2016,1395,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2016-08-28","2016-09-03",2016,1322,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2016-09-04","2016-09-10",2016,1210,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2016-09-11","2016-09-17",2016,1149,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2016-12-18","2016-12-24",2016,808,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2016-09-25","2016-10-01",2016,1081,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2016-10-02","2016-10-08",2016,930,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2016-10-09","2016-10-15",2016,930,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2016-10-23","2016-10-29",2016,960,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2016-11-13","2016-11-19",2016,939,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2016-11-20","2016-11-26",2016,945,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2016-11-27","2016-12-03",2016,872,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2016-12-11","2016-12-17",2016,900,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-01-29","2017-02-04",2017,651,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-02-12","2017-02-18",2017,518,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-04-16","2017-04-22",2017,466,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-04-30","2017-05-06",2017,487,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-06-18","2017-06-24",2017,403,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-06-25","2017-07-01",2017,475,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-07-02","2017-07-08",2017,501,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-07-23","2017-07-29",2017,483,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-08-13","2017-08-19",2017,439,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-08-27","2017-09-02",2017,434,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-10-01","2017-10-07",2017,452,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-10-29","2017-11-04",2017,386,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-11-19","2017-11-25",2017,417,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-12-10","2017-12-16",2017,482,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-12-24","2017-12-30",2017,396,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-01-01","2017-01-07",2017,812,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-01-15","2017-01-21",2017,816,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-03-26","2017-04-01",2017,459,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-05-21","2017-05-27",2017,510,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-05-28","2017-06-03",2017,496,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-07-30","2017-08-05",2017,435,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-09-24","2017-09-30",2017,431,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-11-26","2017-12-02",2017,432,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-01-08","2017-01-14",2017,756,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-01-22","2017-01-28",2017,691,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-02-05","2017-02-11",2017,629,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-02-19","2017-02-25",2017,477,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-02-26","2017-03-04",2017,483,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-03-05","2017-03-11",2017,465,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-03-12","2017-03-18",2017,404,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-03-19","2017-03-25",2017,419,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-04-02","2017-04-08",2017,476,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-04-09","2017-04-15",2017,432,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-04-23","2017-04-29",2017,430,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-05-07","2017-05-13",2017,466,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-05-14","2017-05-20",2017,526,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-06-04","2017-06-10",2017,505,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-06-11","2017-06-17",2017,450,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-07-09","2017-07-15",2017,508,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-07-16","2017-07-22",2017,453,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-11-12","2017-11-18",2017,416,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-08-06","2017-08-12",2017,481,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-09-03","2017-09-09",2017,413,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-09-10","2017-09-16",2017,385,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-09-17","2017-09-23",2017,468,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-10-08","2017-10-14",2017,402,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-10-15","2017-10-21",2017,392,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-10-22","2017-10-28",2017,366,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-11-05","2017-11-11",2017,419,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-12-03","2017-12-09",2017,411,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-12-17","2017-12-23",2017,481,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-08-20","2017-08-26",2017,463,"Total","Admin0","Week","MOH-COL-20072022-Y02-00"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2017-12-31","2018-01-06",2017,455,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-03-04","2018-03-10",2018,426,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-01-07","2018-01-13",2018,533,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-01-21","2018-01-27",2018,452,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-02-04","2018-02-10",2018,425,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-02-11","2018-02-17",2018,458,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-03-11","2018-03-17",2018,403,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-02-25","2018-03-03",2018,411,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-01-14","2018-01-20",2018,530,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-01-28","2018-02-03",2018,488,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-04-01","2018-04-07",2018,416,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-04-08","2018-04-14",2018,432,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-04-15","2018-04-21",2018,477,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-04-22","2018-04-28",2018,493,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-11-11","2018-11-17",2018,1269,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-11-18","2018-11-24",2018,1491,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-04-29","2018-05-05",2018,515,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-02-18","2018-02-24",2018,409,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-07-15","2018-07-21",2018,897,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-03-18","2018-03-24",2018,383,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-05-06","2018-05-12",2018,578,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-07-29","2018-08-04",2018,855,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-03-25","2018-03-31",2018,330,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-11-04","2018-11-10",2018,1332,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-12-23","2018-12-29",2018,1582,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-10-28","2018-11-03",2018,1227,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-08-12","2018-08-18",2018,808,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-05-13","2018-05-19",2018,683,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-12-16","2018-12-22",2018,1585,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-07-22","2018-07-28",2018,797,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-05-20","2018-05-26",2018,759,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-12-02","2018-12-08",2018,1587,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-05-27","2018-06-02",2018,914,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-06-03","2018-06-09",2018,870,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-08-05","2018-08-11",2018,886,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-06-10","2018-06-16",2018,911,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-06-17","2018-06-23",2018,917,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-12-09","2018-12-15",2018,1748,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-06-24","2018-06-30",2018,734,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-07-01","2018-07-07",2018,887,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-09-30","2018-10-06",2018,1055,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-09-02","2018-09-08",2018,821,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-07-08","2018-07-14",2018,884,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-10-14","2018-10-20",2018,1163,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-10-21","2018-10-27",2018,1207,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-08-19","2018-08-25",2018,914,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-09-23","2018-09-29",2018,931,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-08-26","2018-09-01",2018,906,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-11-25","2018-12-01",2018,1447,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-09-09","2018-09-15",2018,876,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-09-16","2018-09-22",2018,933,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-10-07","2018-10-13",2018,1016,"Total","Admin0","Week","MOH-COL-2018-Y02-01"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2018-12-30","2019-01-05",2018,1655,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-01-06","2019-01-12",2019,1634,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-12-22","2019-12-28",2019,2633,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-07-07","2019-07-13",2019,3195,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-07-14","2019-07-20",2019,3077,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-01-13","2019-01-19",2019,1631,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-07-21","2019-07-27",2019,2822,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-01-20","2019-01-26",2019,1678,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-07-28","2019-08-03",2019,2647,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-01-27","2019-02-02",2019,1747,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-04-07","2019-04-13",2019,1840,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-02-03","2019-02-09",2019,1669,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-02-10","2019-02-16",2019,1669,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-08-11","2019-08-17",2019,2287,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-02-17","2019-02-23",2019,1860,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-08-18","2019-08-24",2019,2286,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-02-24","2019-03-02",2019,1830,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-08-25","2019-08-31",2019,2347,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-03-03","2019-03-09",2019,1832,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-05-12","2019-05-18",2019,2625,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-03-10","2019-03-16",2019,1919,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-09-01","2019-09-07",2019,2523,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-03-17","2019-03-23",2019,1799,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-09-08","2019-09-14",2019,2398,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-03-24","2019-03-30",2019,1853,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-09-15","2019-09-21",2019,2376,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-03-31","2019-04-06",2019,2022,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-09-22","2019-09-28",2019,2150,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-06-09","2019-06-15",2019,3074,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-04-14","2019-04-20",2019,1957,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-08-04","2019-08-10",2019,2698,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-09-29","2019-10-05",2019,2292,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-04-21","2019-04-27",2019,2353,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-10-06","2019-10-12",2019,2239,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-04-28","2019-05-04",2019,2536,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-10-13","2019-10-19",2019,2344,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-05-05","2019-05-11",2019,2522,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-10-20","2019-10-26",2019,2447,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
"COLOMBIA",NA,NA,"COLOMBIA","COL",54,"COL",NA,"2019-10-27","2019-11-02",2019,2566,"Total","Admin0","Week","MOH-COL-2019-Y02-02"
